слово idf tf-idf
головами 2.1172712956557644 0.003485220239762575
голованов 1.816241299991783 0.002478453000759585
голове 1.515211304327802 0.00955091984560285
голови 2.1172712956557644 0.0012918067697716682
головин 1.515211304327802 0.004485958985134834
головина 1.816241299991783 0.002965755576400493
головна 2.1172712956557644 0.008896097880906574
головне 2.1172712956557644 0.004448048940453287
головним 2.1172712956557644 0.001518845979666976
головной 1.816241299991783 0.004771074663639302
головные 1.816241299991783 0.004751906126048823
головных 2.1172712956557644 0.0013793298343034296
головні 2.1172712956557644 0.004448048940453287
головой 1.515211304327802 0.004489656744284447
головы 1.6401500409361018 0.004093215944070746
голого 1.6401500409361018 0.007704378409332568
голограмма 2.1172712956557644 0.0017747454280433901
голод 2.1172712956557644 0.0023870025881124737
голода 2.1172712956557644 0.00069509891518574
голодание 2.1172712956557644 0.001942450729959417
голоданием 2.1172712956557644 0.002789553749217081
голоднов 2.1172712956557644 0.0015765236750973674
голодную 2.1172712956557644 0.002422507203267465
голодный 1.816241299991783 0.0016398203480097536
голодом 1.816241299991783 0.005108435361521438
гололед 2.1172712956557644 0.0020636172472278404
гололеда 2.1172712956557644 0.0060263888870657435
гололедица 2.1172712956557644 0.003994851501237291
гололедицабелорусам 2.1172712956557644 0.0020616078828196343
гололедице 2.1172712956557644 0.003920872769732897
гололедом 2.1172712956557644 0.0014521750999010729
голом 2.1172712956557644 0.0007143290471173294
голос 1.2721732556415075 0.01880792485278353
голоса 1.4183012913197455 0.014451345901704788
голосе 2.1172712956557644 0.0023395262935422814
голословнымиекатеринбургская 2.1172712956557644 0.00044743687566689864
голосов 1.6401500409361018 0.005420538431587709
голосовал 2.1172712956557644 0.0011085190029611334
голосование 1.2141813086638207 0.010180428225575761
голосовании 2.1172712956557644 0.0012800914725851055
голосований 2.1172712956557644 0.0011085190029611334
голосования 1.1630287862164395 0.008848115008164265
голосовать 1.6401500409361018 0.004430230719411756
голосу 2.1172712956557644 0.0013118161683121218
голосі 2.1172712956557644 0.0013118161683121218
голояд 2.1172712956557644 0.0007221252713696331
голубая 2.1172712956557644 0.005800743275769218
голубева 2.1172712956557644 0.0007221252713696331
голубиной 2.1172712956557644 0.002900371637884609
голубич 2.1172712956557644 0.0007143290471173294
голубого 2.1172712956557644 0.0009452103998463234
голубые 1.6401500409361018 0.0040398101197727364
голубым 2.1172712956557644 0.002190658350393962
голы 1.4183012913197455 0.012498335476472661
голые 2.1172712956557644 0.0011085190029611334
голый 2.1172712956557644 0.002789553749217081
голым 1.4183012913197455 0.009056550104689531
голыми 2.1172712956557644 0.0018605195919646435
голых 1.6401500409361018 0.0032091726609391772
гольдинакто 2.1172712956557644 0.0022124046976549263
гольфстрим 2.1172712956557644 0.002942698117659158
гольфстрима 2.1172712956557644 0.004127234494455681
гомеле 2.1172712956557644 0.0011346577147137002
гомель 2.1172712956557644 0.0007567088261814741
гомельский 2.1172712956557644 0.0019160826205029543
гомельской 1.816241299991783 0.0028285345407231513
гомеля 2.1172712956557644 0.003994851501237291
гомосексуалистов 2.1172712956557644 0.00069509891518574
гомосексуальность 2.1172712956557644 0.00069509891518574
гона 2.1172712956557644 0.0014521750999010729
гонгадзе 2.1172712956557644 0.0011085190029611334
гондолы 2.1172712956557644 0.005176702434366172
гондурас 1.816241299991783 0.0025822912306481312
гондураса 2.1172712956557644 0.0012800914725851055
гонка 1.3391200452721206 0.009379368646932111
гонкам 1.3391200452721206 0.007429032092334707
гонках 2.1172712956557644 0.0008448808043319092
гонке 1.515211304327802 0.004119023437652587
гонки 1.1172712956557642 0.037673871758180044
гонкикубок 1.816241299991783 0.0021425073447929807
гонкипрыжки 2.1172712956557644 0.0012175223091752526
гонкифигурное 2.1172712956557644 0.0012800914725851055
гонкичемпионат 2.1172712956557644 0.0012800914725851055
гонкой 2.1172712956557644 0.001261782655337166
гонконг 1.6401500409361018 0.003473556984156946
гонконга 1.816241299991783 0.0023631650003708713
гонку 1.4183012913197455 0.007153697737318258
гонок 2.1172712956557644 0.005120365890340422
гонолыжном 2.1172712956557644 0.0018189615942059833
гонорарах 2.1172712956557644 0.00044743687566689864
гонорары 2.1172712956557644 0.003174319783591851
гонохова 2.1172712956557644 0.0007221252713696331
гончаренко 1.816241299991783 0.0019997203429987774
гончарова 2.1172712956557644 0.0008472474172291976
гонщик 2.1172712956557644 0.0009141931328392765
гонщика 2.1172712956557644 0.0024128447813740904
гонщиком 2.1172712956557644 0.000629017021882283
гоняли 2.1172712956557644 0.0013793298343034296
гор 2.1172712956557644 0.002900371637884609
гораздо 1.6401500409361018 0.004367239520717443
горан 2.1172712956557644 0.0007221252713696331
горах 1.816241299991783 0.003401875883494627
горбатюк 2.1172712956557644 0.001518845979666976
горбачев 1.2141813086638207 0.009460661956244698
горбачева 1.2141813086638207 0.016346538441359713
горбачеве 2.1172712956557644 0.003994851501237291
горбачеву 1.6401500409361018 0.004861589620006533
горбачёв 1.816241299991783 0.0025857854948617884
горбачёве 2.1172712956557644 0.002167114939258715
горбачёву 1.6401500409361018 0.005345807477061985
горбольнице 2.1172712956557644 0.002973695639965961
горбунок 1.1630287862164395 0.011134345563972883
горда 2.1172712956557644 0.0012513423733190097
гордиться 1.515211304327802 0.004434968208837748
гордо 2.1172712956557644 0.0004430364711562596
гордон 1.816241299991783 0.009834406749576464
гордона 2.1172712956557644 0.0077596330207279325
гордону 2.1172712956557644 0.0011085190029611334
гордости 2.1172712956557644 0.002900371637884609
гордумы 2.1172712956557644 0.0038565961669503905
гордые 2.1172712956557644 0.0012513423733190097
гордый 2.1172712956557644 0.0011085190029611334
гордюшин 2.1172712956557644 0.00044743687566689864
горе 1.816241299991783 0.0035743594279441107
горевшего 2.1172712956557644 0.0029447445002166403
горел 1.816241299991783 0.0036449692938896766
горела 2.1172712956557644 0.00471552627094825
горело 1.816241299991783 0.003051413320614762
гореть 1.816241299991783 0.0025032546668343363
горжусь 1.816241299991783 0.0026660610966259897
горздраве 2.1172712956557644 0.002008796295688581
горизонт 2.1172712956557644 0.0019160826205029543
горизонтальной 2.1172712956557644 0.004312161498280579
горизонтальных 2.1172712956557644 0.000629017021882283
горизонте 2.1172712956557644 0.0008448808043319092
горизонты 2.1172712956557644 0.0020636172472278404
горино 2.1172712956557644 0.0010323116994908651
горке 1.816241299991783 0.004303006969477189
горловки 2.1172712956557644 0.002700601142418067
горловым 2.1172712956557644 0.0023317965811186837
гормона 2.1172712956557644 0.0014551692753647866
гормональной 2.1172712956557644 0.0012800914725851055
гормонами 2.1172712956557644 0.0038425976327690825
горно 2.1172712956557644 0.0017102352953600683
горнолыжница 2.1172712956557644 0.0013299442811908068
горнолыжного 2.1172712956557644 0.001476479285673476
горнолыжный 2.1172712956557644 0.0012800914725851055
горнолыжных 2.1172712956557644 0.0024850602061687378
горном 2.1172712956557644 0.001942450729959417
горные 1.816241299991783 0.0013969816939655563
горный 1.816241299991783 0.006847281055576938
горных 2.1172712956557644 0.00139019783037148
горняков 2.1172712956557644 0.0007567088261814741
город 0.6259096018214916 0.05484666810204821
города 0.685907531496777 0.030677290887241325
городакировсыктывкарменюновостикоронавирусобществобизнесполитикажкхдело 2.1172712956557644 0.0023063957469017043
городамосква 2.1172712956557644 0.0017102352953600683
городах 1.3391200452721206 0.015112795898294227
городбабушкин 2.1172712956557644 0.0013947768746085405
городв 2.1172712956557644 0.0013947768746085405
городварнава 2.1172712956557644 0.002789553749217081
городвчераобществобольше 2.1172712956557644 0.002880641218579271
городвчерапроисшествияв 2.1172712956557644 0.002973695639965961
городе 0.941180036600083 0.019023079852921742
городезаклятые 2.1172712956557644 0.0015765236750973674
городецкая 2.1172712956557644 0.0007221252713696331
городиз 2.1172712956557644 0.002012615300053008
городинец 2.1172712956557644 0.0007221252713696331
городинтервьюв 1.816241299991783 0.003423640527788469
городистории 2.1172712956557644 0.0019282980834751952
городках 2.1172712956557644 0.0025026847466380195
городки 2.1172712956557644 0.002973695639965961
городкурсы 2.1172712956557644 0.0013947768746085405
городменюгородпоисквойтиситуация 2.1172712956557644 0.0013947768746085405
городмненияруслан 2.1172712956557644 0.0013947768746085405
городний 2.1172712956557644 0.0007221252713696331
городов 1.2141813086638207 0.00991248144265654
городом 2.1172712956557644 0.0009141931328392765
городподробностиплац 2.1172712956557644 0.0038565961669503905
городпроблема 1.816241299991783 0.006847281055576938
городроскомнадзор 2.1172712956557644 0.0013947768746085405
городская 1.6401500409361018 0.006005502470347797
городские 1.6401500409361018 0.005297122831481263
городских 1.6401500409361018 0.0212030073134219
городского 1.515211304327802 0.005477998382480032
городской 1.0033279433489275 0.01567484724516957
городском 2.1172712956557644 0.0009141931328392765
городскую 2.1172712956557644 0.0012918067697716682
городсоветник 2.1172712956557644 0.004424809395309853
городстоличный 2.1172712956557644 0.004184330623825621
городсына 2.1172712956557644 0.0013947768746085405
городтесткак 1.816241299991783 0.003423640527788469
городтиктокер 2.1172712956557644 0.0038565961669503905
городтряс 2.1172712956557644 0.002012615300053008
городтюменцы 2.1172712956557644 0.002012615300053008
городу 1.816241299991783 0.004449465563823423
городускорение 2.1172712956557644 0.002789553749217081
городхорошие 2.1172712956557644 0.002012615300053008
городцитрусовые 2.1172712956557644 0.0013947768746085405
горожан 1.816241299991783 0.0030327519799911882
горожанами 2.1172712956557644 0.0021560807491402896
горожанах 2.1172712956557644 0.0021560807491402896
горожане 1.816241299991783 0.0026603549009735616
горозия 2.1172712956557644 0.0037808415993852936
горок 2.1172712956557644 0.0010323116994908651
горонка 2.1172712956557644 0.0016174723419830133
гороскоп 0.9711432599775263 0.028586401751889538
гороскопкитайский 2.1172712956557644 0.008641923655737814
гороскопприметыванга 2.1172712956557644 0.008641923655737814
гороскопсонникзодиаккалендарь 2.1172712956557644 0.008641923655737814
гороскопы 1.515211304327802 0.02009348959462448
горохов 2.1172712956557644 0.0010323116994908651
гороховский 2.1172712956557644 0.0025836135395433365
горсоветской 2.1172712956557644 0.0029447445002166403
горцы 2.1172712956557644 0.0012513423733190097
горчаков 2.1172712956557644 0.0007221252713696331
горшенин 2.1172712956557644 0.0007221252713696331
горшков 2.1172712956557644 0.004774005176224947
горшкова 1.816241299991783 0.0012157256862880667
горы 1.4183012913197455 0.0062591764216366865
горько 2.1172712956557644 0.0035524686168720877
горьковского 2.1172712956557644 0.0029447445002166403
горького 1.6401500409361018 0.004874477097255485
горэлектросеть 2.1172712956557644 0.0023063957469017043
горючего 2.1172712956557644 0.001095329175196981
горя 2.1172712956557644 0.004964293776449623
горячая 1.4183012913197455 0.005404358715829189
горячева 1.816241299991783 0.006313001135747034
горячее 1.816241299991783 0.0029410369076986066
горячей 1.515211304327802 0.007234327641708764
горячие 1.3391200452721206 0.012247252968698061
горячий 1.816241299991783 0.0024986541572351428
горячим 2.1172712956557644 0.001476479285673476
горячих 1.515211304327802 0.005815099361760579
горящего 1.816241299991783 0.0029159533386717675
горящей 1.816241299991783 0.004132004363903459
горящий 2.1172712956557644 0.002686892507177366
гос 2.1172712956557644 0.0010323116994908651
госбюджету 2.1172712956557644 0.0025836135395433365
госвизита 2.1172712956557644 0.002666588533571492
госглавэкспертизы 2.1172712956557644 0.002880641218579271
госдеп 1.816241299991783 0.003325747089801741
госдепа 1.816241299991783 0.0016503770665184333
госдолг 2.1172712956557644 0.002004991757249777
госдолга 2.1172712956557644 0.001471349058829579
госдума 1.4183012913197455 0.009892936186520354
госдуме 1.0033279433489275 0.018914138212759946
госдуму 1.4183012913197455 0.00602515974058045
госдумы 1.2721732556415075 0.013485138763324866
госенсе 2.1172712956557644 0.0007567088261814741
госзаказа 2.1172712956557644 0.001828386265678553
госзакупки 2.1172712956557644 0.0019514021158117646
госзастройщик 2.1172712956557644 0.0020616078828196343
госизмене 2.1172712956557644 0.001471349058829579
госизмену 2.1172712956557644 0.0012918067697716682
госкомиссию 2.1172712956557644 0.0020616078828196343
госкомитет 2.1172712956557644 0.0022693154294274004
госкомитета 2.1172712956557644 0.0023317965811186837
госконтроля 1.816241299991783 0.008800408814698603
госкорпорации 1.816241299991783 0.0023082793701951366
госорганов 2.1172712956557644 0.0012425301030843689
госохраны 2.1172712956557644 0.002900371637884609
госпереворот 2.1172712956557644 0.002035837784284389
госпереворотом 2.1172712956557644 0.001476479285673476
госпитали 2.1172712956557644 0.005784894250425586
госпитализации 2.1172712956557644 0.0014521750999010729
госпитализаций 2.1172712956557644 0.002880641218579271
госпитализировали 1.816241299991783 0.005493108711759362
госпитализирована 2.1172712956557644 0.0009452103998463234
госпитализированную 2.1172712956557644 0.0016174723419830133
госпиталь 1.816241299991783 0.0057753163509315355
госплан 2.1172712956557644 0.0018523808360942822
госпогранслужба 2.1172712956557644 0.0022170380059222668
господа 1.816241299991783 0.004145474997546634
господдержка 2.1172712956557644 0.001637487467637869
господдержкепредставители 2.1172712956557644 0.00044743687566689864
господдержки 1.515211304327802 0.004998212072035078
господи 2.1172712956557644 0.0012513423733190097
господня 2.1172712956557644 0.00044743687566689864
господства 2.1172712956557644 0.0009452103998463234
господством 2.1172712956557644 0.000629017021882283
господству 2.1172712956557644 0.008143351137137557
госпошлины 2.1172712956557644 0.0035229139694771456
госпрограммы 2.1172712956557644 0.008697710721590582
госпроекту 2.1172712956557644 0.00069509891518574
госпіталізації 2.1172712956557644 0.001518845979666976
госрегистрации 2.1172712956557644 0.002900371637884609
госсекретарь 1.515211304327802 0.004721273199723022
госсекретаря 2.1172712956557644 0.00044743687566689864
госслужащим 2.1172712956557644 0.00044743687566689864
госслужащих 2.1172712956557644 0.0018523808360942822
госслужбе 2.1172712956557644 0.0011085190029611334
госслужбы 2.1172712956557644 0.0011085190029611334
госсобственностивчерапроисшествияшел 2.1172712956557644 0.003994851501237291
госсовета 2.1172712956557644 0.0009141931328392765
госстат 2.1172712956557644 0.0011085190029611334
гост 2.1172712956557644 0.002190658350393962
гостайна 2.1172712956557644 0.0016174723419830133
гостевая 1.816241299991783 0.006127317758206862
гостевой 2.1172712956557644 0.0015134176523629481
гостевых 2.1172712956557644 0.0007143290471173294
гостей 1.816241299991783 0.0032000219674221345
гостеприимство 2.1172712956557644 0.0037275903092531064
гостехнадзора 2.1172712956557644 0.0029447445002166403
гости 1.6401500409361018 0.0045400789520239695
гостиница 2.1172712956557644 0.0012513423733190097
гостиницах 2.1172712956557644 0.000629017021882283
гостинице 2.1172712956557644 0.0013793298343034296
гостиницу 2.1172712956557644 0.0023063957469017043
гостиницы 2.1172712956557644 0.002357763135474125
гостиничный 2.1172712956557644 0.0010323116994908651
гостиной 2.1172712956557644 0.0017993807045233125
госты 2.1172712956557644 0.006348639567183702
гость 1.6401500409361018 0.005744344625093624
гость_ааа 2.1172712956557644 0.0033342855049697077
гость_говно 2.1172712956557644 0.0033342855049697077
гость_гость 2.1172712956557644 0.0033342855049697077
гость_злой 2.1172712956557644 0.0033342855049697077
гость_обывака 2.1172712956557644 0.0033342855049697077
гость_ооо 2.1172712956557644 0.0033342855049697077
гость_ёклмн 2.1172712956557644 0.0066685710099394155
гостях 1.2721732556415075 0.006400897110805377
государств 1.816241299991783 0.003007002540958498
государства 1.1172712956557642 0.010548577419412026
государствам 2.1172712956557644 0.00069509891518574
государственная 1.816241299991783 0.0024433963072673136
государственного 1.2141813086638207 0.008415042659315876
государственное 1.4183012913197455 0.012054663318676792
государственной 1.4183012913197455 0.0067812179689974855
государственном 1.816241299991783 0.0033259782009801265
государственному 2.1172712956557644 0.000629017021882283
государственную 1.816241299991783 0.0055488276774155205
государственные 1.816241299991783 0.006995622959545385
государственный 1.6401500409361018 0.0033508461649838363
государственным 1.816241299991783 0.004642508373424058
государственных 1.6401500409361018 0.005401579665707072
государство 1.2141813086638207 0.0110489348540612
государством 1.816241299991783 0.0021852834564285444
государствопрограмма 2.1172712956557644 0.002819269368383175
государству 1.515211304327802 0.007879947907431345
госуправленияалександр 2.1172712956557644 0.0009141931328392765
госуслугах 2.1172712956557644 0.006084112918551047
госучреждения 2.1172712956557644 0.0020616078828196343
госфинансирование 2.1172712956557644 0.003875420309315005
госфинансирования 1.6401500409361018 0.004831884287472913
госфинансированияв 2.1172712956557644 0.008641923655737814
готов 0.8385176947029352 0.012549840774204592
готова 0.8868223742774903 0.01919269110914825
готовим 1.6401500409361018 0.004027968450264311
готовимся 1.816241299991783 0.0066161214010014725
готовит 1.0758786104975393 0.016151797377260618
готовится 1.2721732556415075 0.007317018325871897
готовить 1.816241299991783 0.0019798151817843747
готовиться 1.2721732556415075 0.008875187449915743
готовки 2.1172712956557644 0.0005997935681744375
готовности 1.4183012913197455 0.0053217310636565155
готовность 1.6401500409361018 0.007121315659853462
готовність 2.1172712956557644 0.001518845979666976
готово 1.515211304327802 0.007341783422706038
готовой 2.1172712956557644 0.005646056788415372
готовы 0.9711432599775263 0.009764325834345748
готовый 2.1172712956557644 0.000629017021882283
готовыми 2.1172712956557644 0.0035524686168720877
готовых 1.816241299991783 0.003088103371130196
готовьте 2.1172712956557644 0.0013118161683121218
готовят 1.1172712956557642 0.008800300480812238
готовятся 1.515211304327802 0.006110069177316229
готує 2.1172712956557644 0.001518845979666976
готуєтеся 2.1172712956557644 0.001518845979666976
гоу 2.1172712956557644 0.0014286580942346589
гоффен 2.1172712956557644 0.0007143290471173294
гпу 2.1172712956557644 0.001518845979666976
гра 2.1172712956557644 0.0007221252713696331
грабили 2.1172712956557644 0.0024821468882248116
грабитель 1.816241299991783 0.00355160802942128
грабят 2.1172712956557644 0.0007221252713696331
гравитационную 2.1172712956557644 0.0024128447813740904
гравитационным 2.1172712956557644 0.0015955322499289861
градировский 2.1172712956557644 0.0007221252713696331
градовойисполнительнице 2.1172712956557644 0.0015765236750973674
градом 2.1172712956557644 0.0013118161683121218
градоначальник 2.1172712956557644 0.001261782655337166
градостроительные 2.1172712956557644 0.0009141931328392765
градостроительства 2.1172712956557644 0.00044743687566689864
градостроительство 2.1172712956557644 0.003920872769732897
градского 2.1172712956557644 0.006084112918551047
градуленко 2.1172712956557644 0.0007221252713696331
градуса 1.816241299991783 0.0034163048761621712
градусные 2.1172712956557644 0.001637487467637869
градусный 1.4183012913197455 0.013770412476958895
градусов 1.2721732556415075 0.013718011076709273
градусовснова 1.816241299991783 0.003423640527788469
градусовстало 2.1172712956557644 0.002973695639965961
граждан 1.0758786104975393 0.013013173492233753
гражданам 1.6401500409361018 0.006114192522094257
гражданами 2.1172712956557644 0.0024850602061687378
граждане 1.6401500409361018 0.0047759661186159335
гражданин 1.515211304327802 0.006900563238687284
гражданина 2.1172712956557644 0.0035524686168720877
гражданином 2.1172712956557644 0.00069509891518574
гражданки 2.1172712956557644 0.002035837784284389
гражданку 2.1172712956557644 0.0024850602061687378
гражданская 1.6401500409361018 0.005757055439413473
гражданского 2.1172712956557644 0.0012800914725851055
гражданское 2.1172712956557644 0.0009452103998463234
гражданской 1.3391200452721206 0.014855412360461284
гражданства 1.816241299991783 0.006589695998688135
гражданстве 1.6401500409361018 0.0032226108217743433
гражданство 1.816241299991783 0.005271165518830594
граймс 2.1172712956557644 0.0013793298343034296
грамм 2.1172712956557644 0.00044743687566689864
грамотно 1.6401500409361018 0.0027963781312927757
грамотность 2.1172712956557644 0.0019160826205029543
грамотные 2.1172712956557644 0.0019824637599773075
грамотой 2.1172712956557644 0.0009452103998463234
грамоту 1.816241299991783 0.006847281055576938
гран 1.515211304327802 0.006774186647476655
гранада 1.816241299991783 0.0016782388165158353
гранаты 2.1172712956557644 0.001095329175196981
гранваль 2.1172712956557644 0.00044743687566689864
гранваляв 2.1172712956557644 0.00044743687566689864
гранд 2.1172712956557644 0.0013793298343034296
гранда 2.1172712956557644 0.0012175223091752526
грандами 2.1172712956557644 0.0007567088261814741
грандиозное 2.1172712956557644 0.0038425976327690825
грандиозный 2.1172712956557644 0.0007143290471173294
грандов 2.1172712956557644 0.000629017021882283
грандовская 2.1172712956557644 0.0007221252713696331
грани 1.6401500409361018 0.004180988642609935
границ 1.6401500409361018 0.0058607351922231295
граница 2.1172712956557644 0.001471349058829579
границе 2.1172712956557644 0.0012064223906870452
границей 1.3391200452721206 0.011548285068163078
границейстроительство 2.1172712956557644 0.0020616078828196343
границу 1.3391200452721206 0.010523024971791348
границы 1.2141813086638207 0.007656058244355364
граничить 2.1172712956557644 0.0007567088261814741
гранкин 2.1172712956557644 0.0007221252713696331
гранов 2.1172712956557644 0.0014551692753647866
грантов 2.1172712956557644 0.0016174723419830133
грантового 2.1172712956557644 0.0029447445002166403
гранты 2.1172712956557644 0.002686892507177366
гранулематоз 2.1172712956557644 0.0029043501998021457
грань 2.1172712956557644 0.003174319783591851
график 1.4183012913197455 0.004464048947327897
графикечто 2.1172712956557644 0.0012513423733190097
графикой 1.816241299991783 0.0018648960232206845
графику 2.1172712956557644 0.0018904207996926468
графических 1.515211304327802 0.006251442259109088
графф 2.1172712956557644 0.0014551692753647866
граффити 1.816241299991783 0.006698510644028257
грац 2.1172712956557644 0.0014442505427392663
грачева 1.816241299991783 0.002346366073571288
грачевская 2.1172712956557644 0.0026903066018497644
грачевского 1.6401500409361018 0.0051873650119690275
гращенков 2.1172712956557644 0.0009452103998463234
гребля 2.1172712956557644 0.0007143290471173294
греблябаскетболбейсболбиатлонбобслейбоксвелошоссеводное 2.1172712956557644 0.001973225811421961
грек 2.1172712956557644 0.0025417422516875923
греко 2.1172712956557644 0.0014551692753647866
гремит 2.1172712956557644 0.00069509891518574
гренке 2.1172712956557644 0.0012800914725851055
гретцки 1.816241299991783 0.003998118880823524
греть 1.816241299991783 0.008962246899192023
греться 2.1172712956557644 0.002819269368383175
грефа 2.1172712956557644 0.002167114939258715
грех 2.1172712956557644 0.007446440664674436
греции 2.1172712956557644 0.0026598885623816135
грецию 2.1172712956557644 0.0007847558545796014
греция 1.515211304327802 0.004865976618937766
гречищева 2.1172712956557644 0.0007221252713696331
грешки 2.1172712956557644 0.001209869311803294
грешно 2.1172712956557644 0.00044743687566689864
гривен 1.6401500409361018 0.005298261431488715
гривень 2.1172712956557644 0.001518845979666976
гривна 2.1172712956557644 0.0020636172472278404
гривну 2.1172712956557644 0.020556031996657904
гривня 2.1172712956557644 0.0012918067697716682
григорием 2.1172712956557644 0.0017747454280433901
григорий 1.816241299991783 0.0021991874829428585
григоровичем 2.1172712956557644 0.002004991757249777
григорчук 2.1172712956557644 0.0007567088261814741
григорьева 2.1172712956557644 0.0007221252713696331
григорьевич 2.1172712956557644 0.00069509891518574
григорьевская 2.1172712956557644 0.001973225811421961
григорян 2.1172712956557644 0.0012800914725851055
гризманна 1.816241299991783 0.0015531736793187804
гримасы 2.1172712956557644 0.0020616078828196343
гринфилд 2.1172712956557644 0.00139019783037148
грипп 1.6401500409361018 0.00592897339142938
гриппа 1.816241299991783 0.005021977300863926
грицаенко 2.1172712956557644 0.0010538931287485138
гришин 1.816241299991783 0.0026176637528757627
гришина 1.816241299991783 0.003903261030671031
гришко 2.1172712956557644 0.0007221252713696331
грм 2.1172712956557644 0.010747570028709463
грн 1.4183012913197455 0.01995276963929433
гробик 2.1172712956557644 0.0024850602061687378
гродненского 2.1172712956557644 0.0021626877381570628
гродно 1.816241299991783 0.004343202291527498
гроза 2.1172712956557644 0.0013118161683121218
грозили 2.1172712956557644 0.002700601142418067
грозит 1.0033279433489275 0.020044279361396283
грозного 1.4183012913197455 0.01359370483040156
грозном 1.816241299991783 0.0038271462870443722
грозный 1.6401500409361018 0.004388020575172996
грозными 2.1172712956557644 0.0008448808043319092
грозных 2.1172712956557644 0.0014521750999010729
грозят 2.1172712956557644 0.001476479285673476
гром 1.6401500409361018 0.004575885701116952
грома 2.1172712956557644 0.0018605195919646435
громадный 2.1172712956557644 0.0008448808043319092
громадян 1.816241299991783 0.008934165033777985
громкие 1.816241299991783 0.007711002448135076
громким 2.1172712956557644 0.001261782655337166
громких 1.816241299991783 0.0036953063337123375
громкого 1.515211304327802 0.006969868063834282
громкой 2.1172712956557644 0.002167114939258715
громовой 2.1172712956557644 0.0020646233989817303
гронский 2.1172712956557644 0.001809633586030568
гросс 2.1172712956557644 0.0007567088261814741
гросу 2.1172712956557644 0.0023395262935422814
гротескные 2.1172712956557644 0.0016174723419830133
грош 2.1172712956557644 0.0018605195919646435
гроша 2.1172712956557644 0.0018605195919646435
грошеваbloomberg 2.1172712956557644 0.0018938025900319896
грошеваrobinhood 2.1172712956557644 0.0018938025900319896
грошей 2.1172712956557644 0.007442078367858574
гроші 2.1172712956557644 0.001518845979666976
грубейших 2.1172712956557644 0.00044743687566689864
грубой 2.1172712956557644 0.0007567088261814741
грубости 2.1172712956557644 0.0013118161683121218
грубость 2.1172712956557644 0.0018938025900319896
груди 1.4183012913197455 0.004893056525837912
грудки 2.1172712956557644 0.00044743687566689864
грудку 2.1172712956557644 0.00044743687566689864
грудні 2.1172712956557644 0.0012918067697716682
грудь 1.816241299991783 0.00246093156727084
грудью 2.1172712956557644 0.0018605195919646435
груз 2.1172712956557644 0.0020616078828196343
грузии 1.2721732556415075 0.013574381859187
грузин 2.1172712956557644 0.00208529674555722
грузинский 2.1172712956557644 0.00069509891518574
грузинских 2.1172712956557644 0.00069509891518574
грузинской 2.1172712956557644 0.00069509891518574
грузинскую 2.1172712956557644 0.00069509891518574
грузию 1.515211304327802 0.013512033613704275
грузиютак 2.1172712956557644 0.0012513423733190097
грузия 1.2721732556415075 0.012625805865214923
грузов 2.1172712956557644 0.002942698117659158
грузова 2.1172712956557644 0.002686892507177366
грузовая 2.1172712956557644 0.002686892507177366
грузовик 1.3391200452721206 0.011822971662861613
грузовика 2.1172712956557644 0.001261782655337166
грузовикам 2.1172712956557644 0.005176702434366172
грузовиках 2.1172712956557644 0.0019824637599773075
грузовики 2.1172712956557644 0.005947391279931922
грузовиков 2.1172712956557644 0.002686892507177366
грузовиком 1.816241299991783 0.0039859626406198445
грузово 2.1172712956557644 0.001095329175196981
грузового 1.816241299991783 0.002635238212722415
грузовое 2.1172712956557644 0.001476479285673476
грузовой 2.1172712956557644 0.0031910644998579723
грузовые 2.1172712956557644 0.001095329175196981
грузоперевозок 1.6401500409361018 0.008430192907913988
грузоперевозокв 1.816241299991783 0.003423640527788469
грузоперевозчиков 2.1172712956557644 0.0007221252713696331
грузію 2.1172712956557644 0.001518845979666976
грузія 2.1172712956557644 0.006075383918667904
грузії 2.1172712956557644 0.006075383918667904
груминг 2.1172712956557644 0.005176702434366172
грунт 2.1172712956557644 0.0038321652410059086
грунта 1.816241299991783 0.0018657225062667258
грунтом 2.1172712956557644 0.002819269368383175
грунюшкин 2.1172712956557644 0.00069509891518574
группа 0.941180036600083 0.014024645484066626
группе 1.816241299991783 0.004092720616478082
группировка 2.1172712956557644 0.0023870025881124737
группировке 2.1172712956557644 0.00069509891518574
групповая 2.1172712956557644 0.0010538931287485138
группового 2.1172712956557644 0.0018904207996926468
групповой 2.1172712956557644 0.0048700892367010105
групповые 2.1172712956557644 0.004009983514499554
группой 1.816241299991783 0.0026688239698778463
группы 0.6259096018214916 0.023491966105453094
группыфинальный 2.1172712956557644 0.0024350446183505053
грустить 2.1172712956557644 0.00044743687566689864
грустная 2.1172712956557644 0.0038425976327690825
грустное 2.1172712956557644 0.0010323116994908651
грустный 2.1172712956557644 0.0015765236750973674
грыз 2.1172712956557644 0.001095329175196981
грэмми 2.1172712956557644 0.00139019783037148
грядет 2.1172712956557644 0.00044743687566689864
грядущий 1.6401500409361018 0.003721634546857067
грядущих 2.1172712956557644 0.001973225811421961
грязевой 2.1172712956557644 0.001095329175196981
грязи 1.6401500409361018 0.005812488238965834
грязно 2.1172712956557644 0.002004991757249777
грязной 2.1172712956557644 0.0005997935681744375
грязных 2.1172712956557644 0.00069509891518574
грязь 2.1172712956557644 0.0016174723419830133
грёзы 2.1172712956557644 0.0023870025881124737
гсп 2.1172712956557644 0.0012800914725851055
